CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,VolumeBase,VolumeQuote
2021-05-23,38.925,40.0,31.134,31.222,10120241.67,359633588.559174
2021-05-24,31.222,32.4,19.117,24.536,25787150.864,632115869.638851
2021-05-25,24.533,32.19,24.496,31.416,15414302.323,443929987.514046
2021-05-26,31.42,33.195,25.915,29.973,10300933.608,298415170.731741
2021-05-27,29.985,37.25,28.858,35.43,9429249.985,318079611.981233
2021-05-28,35.427,35.594,30.976,33.747,5698854.676,191965509.913526
2021-05-29,33.761,34.551,28.0,28.989,6370726.751,194317729.830184
2021-05-30,28.971,30.066,25.7,27.388,3911549.6,109362582.78609
2021-05-31,27.407,29.781,25.586,28.588,3964240.919,111975244.538995
2021-06-01,28.573,33.014,27.489,32.75,5173286.471,160794249.932761
2021-06-02,32.759,33.285,29.852,30.938,4046865.202,127601407.34258
2021-06-03,30.922,35.129,30.402,33.994,4549289.133,150880106.234414
2021-06-04,33.993,41.523,33.736,39.602,7862225.094,299415873.032833
2021-06-05,39.599,39.737,34.187,37.338,8825815.938,328450531.481096
2021-06-06,37.356,42.787,36.982,39.633,8654823.195,349869352.640525
2021-06-07,39.663,43.4,38.912,42.205,6151664.294,254022477.410977
2021-06-08,42.2,44.2,37.8,38.235,8048883.958,337827937.772752
2021-06-09,38.2,42.596,33.6,41.245,16892665.507,635027759.889622
2021-06-10,41.245,44.0,39.291,42.032,10764252.936,454086698.189658
2021-06-11,42.032,43.097,39.459,41.105,5154915.159,213322325.607735
2021-06-12,41.09,41.376,35.074,36.157,4760990.078,182293620.081256
2021-06-13,36.131,37.64,34.1,36.476,5196242.998,187288052.406729
2021-06-14,36.492,39.442,34.72,38.706,4063329.112,150202838.217655
2021-06-15,38.714,40.561,36.627,39.694,4590144.279,177057758.588132
2021-06-16,39.7,41.741,39.154,39.536,3725999.561,150827423.618637
2021-06-17,39.513,41.75,37.455,39.728,5055331.868,199446618.363721
2021-06-18,39.73,41.264,38.211,39.265,3274621.978,130590317.812374
2021-06-19,39.259,39.502,34.898,36.82,3777138.806,139854390.717253
2021-06-20,36.799,37.318,34.901,35.19,2216638.028,79787571.60204
